ruangan,penghuni,jarak_meter
Ruang_YuccaBloom,49,29.7
Ruang_Zephyranthes,55,45.42
Ruang_AcaciaBloom,35,37.93
Ruang_Balsam,67,35.95
Ruang_Coreopsis,61,36.93
Ruang_Echinacea,43,46.08
Ruang_ForgetMeNot,31,33.67
Ruang_Gazania,32,34.46
Ruang_Jacaranda,34,26.13
Ruang_Lantana,42,19.72
Ruang_MorningGlory,44,43.95
Ruang_Nemesia,38,15.75
Ruang_Oxalis,38,43.93
Ruang_Plumeria,46,13.51
Ruang_Statice,34,10.42
Ruang_Verbascum,58,10.89
Ruang_Waterlily,41,17.09
Ruang_ZebraPlant,48,27.94
Ruang_Melati,40,27.08
Ruang_Mawar,54,35.78
Ruang_Anggrek,65,42.24
Ruang_Tulip,30,48.46
Ruang_Matahari,60,20.38
Ruang_Lili,64,36.13
Ruang_Kamboja,42,34.25
Ruang_Kenanga,51,27.51
Ruang_Dahlia,44,34.45
Ruang_Teratai,41,33.17
Ruang_Flamboyan,36,21.4
Ruang_Kana,65,9.52
Ruang_Bougenvil,53,26.61
Ruang_Anyelir,56,25.25
Ruang_Krisan,60,30.85
Ruang_Lavender,67,29.9
Ruang_Sakura,63,37.55
Ruang_Azalea,37,6.3
Ruang_Gardenia,42,8.49
Ruang_Iris,66,9.41
Ruang_Peony,43,36.1
Ruang_Begonia,50,21.91
Ruang_Magnolia,52,41.66
Ruang_Camelia,57,40.83
Ruang_Zinnia,39,6.46
Ruang_Aster,64,44.53
Ruang_Jasmine,41,33.9
Ruang_Hydrangea,39,11.92
Ruang_Freesia,64,15.76
Ruang_Poppy,44,32.45
Ruang_Ranunculus,43,21.29
Ruang_Marigold,50,39.8
Ruang_Verbena,55,46.08
Ruang_Petunia,60,8.61
Ruang_Geranium,41,24.69
Ruang_Cosmos,60,44.78
Ruang_Edelweis,53,23.73
Ruang_Bromelia,66,25.35
Ruang_Heliconia,53,8.03
Ruang_Cempaka,64,41.06
Ruang_Wijayakusuma,48,34.33
Ruang_SedapMalam,54,28.52
Ruang_TapakDara,61,46.86
Ruang_PacarAir,33,20.05
Ruang_BungaSepatu,64,30.0
Ruang_Asoka,65,38.68
Ruang_NusaIndah,61,43.9
Ruang_Kantil,65,27.92
Ruang_Kecubung,66,25.94
Ruang_Soka,69,14.57
Ruang_Lotus,56,27.67
Ruang_Bluebell,59,31.5
Ruang_Daffodil,69,22.92
Ruang_Foxglove,48,37.32
Ruang_Hibiscus,41,6.43
Ruang_Lilac,67,17.12
Ruang_Narcissus,40,38.66
Ruang_Oleander,56,24.83
Ruang_Primrose,66,48.32
Ruang_Snapdragon,53,30.17
Ruang_Wisteria,30,49.18
Ruang_Yarrow,57,35.39
Ruang_Amaryllis,62,32.93
Ruang_Anemone,39,14.92
Ruang_Buttercup,65,41.13
Ruang_Carnation,36,34.1
Ruang_Delphinium,39,6.91
Ruang_Gladiol,52,47.85
Ruang_Heather,33,49.3
Ruang_Honeysuckle,36,19.66
Ruang_Impatiens,58,44.63
Ruang_Larkspur,69,43.39
Ruang_Mimosa,55,44.57
Ruang_Orchid,55,15.51
Ruang_Periwinkle,59,37.04
Ruang_QueenAnne,39,18.74
Ruang_Rhododendron,56,15.55
Ruang_Sunflower,56,44.76
Ruang_Tuberose,68,33.28
Ruang_Violet,41,25.45
Ruang_Wallflower,39,6.2
Ruang_Xeranthemum,31,7.24
Ruang_YuccaBloom,56,24.53
Ruang_Zephyranthes,65,24.47
Ruang_AcaciaBloom,64,25.58
Ruang_Balsam,30,49.44
Ruang_Coreopsis,53,16.22
Ruang_Echinacea,38,23.82
Ruang_ForgetMeNot,64,47.67
Ruang_Gazania,48,8.64
Ruang_Jacaranda,60,21.89
Ruang_Lantana,50,43.89
Ruang_MorningGlory,57,11.11
Ruang_Nemesia,32,22.85
Ruang_Oxalis,33,30.47
Ruang_Plumeria,55,23.47
Ruang_Statice,57,30.32
Ruang_Verbascum,48,12.43
Ruang_Waterlily,68,36.61
Ruang_ZebraPlant,66,9.76
Ruang_Melati,68,38.37
Ruang_Mawar,66,27.56
Ruang_Anggrek,48,47.56
Ruang_Tulip,42,45.14
Ruang_Matahari,47,32.99
Ruang_Lili,34,43.5
Ruang_Kamboja,42,43.47
Ruang_Kenanga,61,15.9
Ruang_Dahlia,65,33.73
Ruang_Teratai,48,31.2
Ruang_Flamboyan,39,43.27
Ruang_Kana,54,32.44
Ruang_Bougenvil,45,19.58
Ruang_Anyelir,42,36.28
Ruang_Krisan,40,45.83
Ruang_Lavender,65,19.21
Ruang_Sakura,34,30.58
Ruang_Azalea,38,17.25
Ruang_Gardenia,57,25.08
Ruang_Iris,70,6.34
Ruang_Peony,64,48.64
Ruang_Begonia,51,13.17
Ruang_Magnolia,70,15.74
Ruang_Camelia,56,20.97
Ruang_Zinnia,52,15.05
Ruang_Aster,45,21.74
Ruang_Jasmine,32,22.02
Ruang_Hydrangea,64,6.17
Ruang_Freesia,36,20.51
Ruang_Poppy,70,29.43
Ruang_Ranunculus,38,40.68
Ruang_Marigold,52,32.24
Ruang_Verbena,36,11.23
Ruang_Petunia,54,30.69
Ruang_Geranium,68,35.38
Ruang_Cosmos,70,12.34
Ruang_Edelweis,42,20.39
Ruang_Bromelia,40,36.83
Ruang_Heliconia,69,47.94
Ruang_Cempaka,55,44.62
Ruang_Wijayakusuma,56,44.37
Ruang_SedapMalam,32,34.57
Ruang_TapakDara,60,45.03
Ruang_PacarAir,35,29.55
Ruang_BungaSepatu,36,9.33
Ruang_Asoka,50,10.42
Ruang_NusaIndah,33,25.87
Ruang_Kantil,62,38.44
Ruang_Kecubung,56,13.33
Ruang_Soka,45,45.0
Ruang_Lotus,62,10.17
Ruang_Bluebell,63,16.24
Ruang_Daffodil,61,25.83
Ruang_Foxglove,41,29.19
Ruang_Hibiscus,61,7.3
Ruang_Lilac,54,5.61
Ruang_Narcissus,41,23.51
Ruang_Oleander,59,17.57
Ruang_Primrose,55,26.48
Ruang_Snapdragon,55,21.99
Ruang_Wisteria,47,8.46
Ruang_Yarrow,33,47.92
Ruang_Amaryllis,41,42.91
Ruang_Anemone,36,8.02
Ruang_Buttercup,34,13.33
Ruang_Carnation,58,19.3
Ruang_Delphinium,69,38.44
Ruang_Gladiol,62,31.64
Ruang_Heather,62,26.07
Ruang_Honeysuckle,30,11.86
Ruang_Impatiens,68,20.29
Ruang_Larkspur,45,40.41
Ruang_Mimosa,66,10.26
Ruang_Orchid,59,33.28
Ruang_Periwinkle,66,34.11
Ruang_QueenAnne,31,25.9
Ruang_Rhododendron,35,22.44
Ruang_Sunflower,66,8.5
Ruang_Tuberose,33,28.41
Ruang_Violet,43,7.25
Ruang_Wallflower,70,45.67
Ruang_Xeranthemum,69,33.39
Ruang_YuccaBloom,61,14.84
Ruang_Zephyranthes,39,27.84
Ruang_AcaciaBloom,70,35.8
Ruang_Balsam,69,26.24
Ruang_Coreopsis,64,49.88
Ruang_Echinacea,54,28.25
Ruang_ForgetMeNot,64,10.94
Ruang_Gazania,59,40.47
Ruang_Jacaranda,56,9.27
Ruang_Lantana,37,13.19
Ruang_MorningGlory,32,41.08
Ruang_Nemesia,54,19.01
Ruang_Oxalis,36,26.19
Ruang_Plumeria,60,10.19
Ruang_Statice,38,23.99
Ruang_Verbascum,37,6.43
Ruang_Waterlily,49,23.33
Ruang_ZebraPlant,70,23.45
Ruang_Melati,66,28.28
Ruang_Mawar,53,19.37
Ruang_Anggrek,50,17.17
Ruang_Tulip,48,19.79
Ruang_Matahari,37,33.35
Ruang_Lili,43,43.12
Ruang_Kamboja,68,47.32
Ruang_Kenanga,62,9.84
Ruang_Dahlia,42,6.1
Ruang_Teratai,36,16.21
Ruang_Flamboyan,65,15.51
Ruang_Kana,31,23.91
Ruang_Bougenvil,53,23.52
Ruang_Anyelir,57,27.27
Ruang_Krisan,41,15.4
Ruang_Lavender,64,27.84
Ruang_Sakura,67,32.58
Ruang_Azalea,56,9.74
Ruang_Gardenia,69,22.71
Ruang_Iris,57,11.54
Ruang_Peony,30,48.38
Ruang_Begonia,47,17.05
Ruang_Magnolia,62,13.87
Ruang_Camelia,65,34.12
Ruang_Zinnia,41,14.55
Ruang_Aster,63,34.37
Ruang_Jasmine,35,10.31
Ruang_Hydrangea,36,38.82
Ruang_Freesia,45,13.59
Ruang_Poppy,35,40.46
Ruang_Ranunculus,42,24.7
Ruang_Marigold,58,33.4
Ruang_Verbena,50,35.39
Ruang_Petunia,40,25.67
Ruang_Geranium,39,15.02
Ruang_Cosmos,60,15.37
Ruang_Edelweis,45,35.54
Ruang_Bromelia,70,48.38
Ruang_Heliconia,50,22.68
Ruang_Cempaka,50,9.92
Ruang_Wijayakusuma,68,6.88
Ruang_SedapMalam,55,8.26
Ruang_TapakDara,38,18.63
Ruang_PacarAir,69,5.74
Ruang_BungaSepatu,51,21.17
Ruang_Asoka,56,9.24
Ruang_NusaIndah,45,44.4
Ruang_Kantil,37,5.77
Ruang_Kecubung,47,34.38
Ruang_Soka,52,36.22
Ruang_Lotus,70,7.8
Ruang_Bluebell,43,27.32
Ruang_Daffodil,56,7.33
Ruang_Foxglove,52,21.89
Ruang_Hibiscus,70,16.51
Ruang_Lilac,34,18.51
Ruang_Narcissus,38,13.88
Ruang_Oleander,67,44.44
Ruang_Primrose,57,5.7
Ruang_Snapdragon,68,6.42
Ruang_Wisteria,56,6.59
Ruang_Yarrow,58,21.92
Ruang_Amaryllis,32,11.83
Ruang_Anemone,46,38.0
Ruang_Buttercup,60,39.06
Ruang_Carnation,42,28.97
Ruang_Delphinium,61,15.35
Ruang_Gladiol,32,32.92
Ruang_Heather,58,21.12
Ruang_Honeysuckle,64,31.81
Ruang_Impatiens,44,49.02
Ruang_Larkspur,32,40.75
Ruang_Mimosa,32,41.7
Ruang_Orchid,65,24.07
Ruang_Periwinkle,51,14.27
Ruang_QueenAnne,36,5.92
Ruang_Rhododendron,44,41.67
Ruang_Sunflower,47,47.71
Ruang_Tuberose,51,31.17
Ruang_Violet,58,13.43
Ruang_Wallflower,64,48.57
Ruang_Xeranthemum,36,46.34
Ruang_YuccaBloom,30,43.79
Ruang_Zephyranthes,46,48.16
Ruang_AcaciaBloom,36,45.47
Ruang_Balsam,70,43.3
Ruang_Coreopsis,42,30.15
Ruang_Echinacea,31,7.84
Ruang_ForgetMeNot,61,47.0
Ruang_Gazania,59,26.96
Ruang_Jacaranda,34,30.02
Ruang_Lantana,39,36.19
Ruang_MorningGlory,31,29.63
Ruang_Nemesia,63,28.25
Ruang_Oxalis,49,13.12
Ruang_Plumeria,46,6.31
Ruang_Statice,30,41.48
Ruang_Verbascum,35,37.29
Ruang_Waterlily,70,10.26
Ruang_ZebraPlant,32,48.82
Ruang_Melati,66,48.9
Ruang_Mawar,39,6.54
Ruang_Anggrek,41,5.66
Ruang_Tulip,62,17.58
Ruang_Matahari,66,42.24
Ruang_Lili,60,17.22
Ruang_Kamboja,53,31.0
Ruang_Kenanga,36,28.48
Ruang_Dahlia,55,30.76
Ruang_Teratai,36,49.83
Ruang_Flamboyan,37,31.88
Ruang_Kana,34,33.05
Ruang_Bougenvil,39,25.77
Ruang_Anyelir,38,34.6
Ruang_Krisan,50,36.25
Ruang_Lavender,60,29.46
Ruang_Sakura,51,5.8
Ruang_Azalea,66,48.36
Ruang_Gardenia,45,49.73
Ruang_Iris,51,29.88
Ruang_Peony,61,19.44
Ruang_Begonia,64,5.23
Ruang_Magnolia,64,32.19
Ruang_Camelia,44,42.76
Ruang_Zinnia,33,14.15
Ruang_Aster,33,15.11
Ruang_Jasmine,30,15.57
Ruang_Hydrangea,43,13.92
Ruang_Freesia,62,22.44
Ruang_Poppy,45,46.5
Ruang_Ranunculus,41,34.14
Ruang_Marigold,70,32.53
Ruang_Verbena,37,5.08
Ruang_Petunia,30,38.55
Ruang_Geranium,44,22.28
Ruang_Cosmos,54,24.7
Ruang_Edelweis,49,17.94
Ruang_Bromelia,63,10.08
Ruang_Heliconia,46,26.35
Ruang_Cempaka,66,17.41
Ruang_Wijayakusuma,44,10.67
Ruang_SedapMalam,57,12.67
Ruang_TapakDara,56,37.58
Ruang_PacarAir,42,5.6
Ruang_BungaSepatu,40,26.94
Ruang_Asoka,31,35.04
Ruang_NusaIndah,31,7.88
Ruang_Kantil,69,35.61
Ruang_Kecubung,59,20.2
Ruang_Soka,47,16.4
Ruang_Lotus,59,32.83
Ruang_Bluebell,55,22.5
Ruang_Daffodil,37,36.06
Ruang_Foxglove,36,13.4
Ruang_Hibiscus,35,48.71
Ruang_Lilac,58,15.7
Ruang_Narcissus,55,20.55
Ruang_Oleander,37,31.43
Ruang_Primrose,46,13.48
Ruang_Snapdragon,69,13.5
Ruang_Wisteria,34,20.69
Ruang_Yarrow,51,43.9
Ruang_Amaryllis,36,11.26
Ruang_Anemone,70,25.72
Ruang_Buttercup,46,46.57
Ruang_Carnation,40,18.8
Ruang_Delphinium,70,5.32
Ruang_Gladiol,65,33.66
Ruang_Heather,34,25.26
Ruang_Honeysuckle,57,46.63
Ruang_Impatiens,36,43.24
Ruang_Larkspur,64,31.11
Ruang_Mimosa,57,45.3
Ruang_Orchid,51,14.27
Ruang_Periwinkle,32,31.52
Ruang_QueenAnne,34,41.52
Ruang_Rhododendron,48,6.11
Ruang_Sunflower,65,38.45
Ruang_Tuberose,47,31.03
Ruang_Violet,33,33.18
Ruang_Wallflower,70,19.01
Ruang_Xeranthemum,50,29.23
Ruang_YuccaBloom,68,26.44
Ruang_Zephyranthes,65,15.52
Ruang_AcaciaBloom,39,13.62
Ruang_Balsam,69,38.48
Ruang_Coreopsis,59,33.39
Ruang_Echinacea,44,49.53
Ruang_ForgetMeNot,63,47.62
Ruang_Gazania,54,30.44
Ruang_Jacaranda,63,31.43
Ruang_Lantana,37,19.92
Ruang_MorningGlory,53,40.57
Ruang_Nemesia,46,7.93
Ruang_Oxalis,64,40.69
Ruang_Plumeria,44,5.83
Ruang_Statice,61,33.0
Ruang_Verbascum,67,38.22
Ruang_Waterlily,70,31.3
Ruang_ZebraPlant,52,47.99
Ruang_Melati,53,11.7
Ruang_Mawar,44,9.09
Ruang_Anggrek,49,15.47
Ruang_Tulip,54,8.48
Ruang_Matahari,66,32.63
Ruang_Lili,32,28.3
Ruang_Kamboja,47,20.69
Ruang_Kenanga,63,42.01
Ruang_Dahlia,44,45.28
Ruang_Teratai,54,12.92
Ruang_Flamboyan,38,8.43
Ruang_Kana,69,21.79
Ruang_Bougenvil,54,38.91
Ruang_Anyelir,35,9.63
Ruang_Krisan,55,35.54
Ruang_Lavender,67,30.78
Ruang_Sakura,43,13.27
Ruang_Azalea,51,43.76
Ruang_Gardenia,66,37.45
Ruang_Iris,53,8.76
Ruang_Peony,34,5.61
Ruang_Begonia,40,37.83
Ruang_Magnolia,42,37.12
Ruang_Camelia,67,25.29
Ruang_Zinnia,61,28.79
Ruang_Aster,52,6.46
Ruang_Jasmine,68,16.44
Ruang_Hydrangea,48,29.03
Ruang_Freesia,68,40.02
Ruang_Poppy,46,33.06
Ruang_Ranunculus,70,6.22
Ruang_Marigold,70,9.27
Ruang_Verbena,33,7.94
Ruang_Petunia,70,23.06
Ruang_Geranium,44,29.81
Ruang_Cosmos,31,33.62
Ruang_Edelweis,36,7.45
Ruang_Bromelia,65,29.88
Ruang_Heliconia,47,19.46
Ruang_Cempaka,37,43.75
Ruang_Wijayakusuma,57,15.48
Ruang_SedapMalam,55,42.97
Ruang_TapakDara,42,8.54
Ruang_PacarAir,52,5.87
Ruang_BungaSepatu,36,30.13
Ruang_Asoka,61,19.57
Ruang_NusaIndah,31,47.86
Ruang_Kantil,34,20.69
Ruang_Kecubung,40,13.08
Ruang_Soka,63,47.74
Ruang_Lotus,30,11.5
Ruang_Bluebell,51,23.73
Ruang_Daffodil,40,24.58
Ruang_Foxglove,69,9.17
Ruang_Hibiscus,39,23.16
Ruang_Lilac,33,40.92
Ruang_Narcissus,61,31.87
Ruang_Oleander,33,39.99
Ruang_Primrose,49,35.0
Ruang_Snapdragon,35,22.46
Ruang_Wisteria,47,49.42
Ruang_Yarrow,32,46.51
Ruang_Amaryllis,70,7.98
Ruang_Anemone,45,25.48
Ruang_Buttercup,61,34.62
Ruang_Carnation,68,38.46
Ruang_Delphinium,60,40.94
Ruang_Gladiol,45,16.22
Ruang_Heather,69,37.77
Ruang_Honeysuckle,48,20.47
Ruang_Impatiens,40,18.27
Ruang_Larkspur,62,38.84
Ruang_Mimosa,51,38.11
Ruang_Orchid,41,29.7
Ruang_Periwinkle,68,16.8
Ruang_QueenAnne,42,45.38
Ruang_Rhododendron,30,37.19
Ruang_Sunflower,56,19.92
Ruang_Tuberose,38,5.88
Ruang_Violet,62,46.05
Ruang_Wallflower,58,33.78
Ruang_Xeranthemum,55,21.6
Ruang_YuccaBloom,56,34.42
Ruang_Zephyranthes,53,19.24
Ruang_AcaciaBloom,44,5.84
Ruang_Balsam,42,19.84
Ruang_Coreopsis,65,11.62
Ruang_Echinacea,44,13.55
Ruang_ForgetMeNot,62,8.76
Ruang_Gazania,53,26.02
Ruang_Jacaranda,45,32.13
Ruang_Lantana,49,24.28
Ruang_MorningGlory,33,13.58
Ruang_Nemesia,65,31.17
Ruang_Oxalis,68,15.27
Ruang_Plumeria,50,43.46
Ruang_Statice,43,40.79
Ruang_Verbascum,53,17.88
Ruang_Waterlily,69,24.77
Ruang_ZebraPlant,37,8.13
Ruang_Melati,31,14.07
Ruang_Mawar,31,6.23
Ruang_Anggrek,43,8.71
Ruang_Tulip,48,27.79
Ruang_Matahari,53,12.21
Ruang_Lili,62,43.49
Ruang_Kamboja,56,34.66
Ruang_Kenanga,30,26.25
Ruang_Dahlia,55,37.9
Ruang_Teratai,39,26.75
Ruang_Flamboyan,62,15.16
Ruang_Kana,68,35.72
Ruang_Bougenvil,45,13.85
Ruang_Anyelir,70,14.29
Ruang_Krisan,39,13.65
Ruang_Lavender,30,19.25
Ruang_Sakura,31,36.49
Ruang_Azalea,56,14.44
Ruang_Gardenia,42,24.78
Ruang_Iris,54,38.64
Ruang_Peony,60,14.15
Ruang_Begonia,67,36.51
Ruang_Magnolia,44,16.42
Ruang_Camelia,62,26.6
Ruang_Zinnia,38,20.57
Ruang_Aster,53,45.36
Ruang_Jasmine,51,10.55
Ruang_Hydrangea,49,11.96
Ruang_Freesia,56,34.89
Ruang_Poppy,49,49.56
Ruang_Ranunculus,39,28.88
Ruang_Marigold,50,40.45
Ruang_Verbena,31,8.35
Ruang_Petunia,58,28.99
Ruang_Geranium,47,44.26
Ruang_Cosmos,48,17.58
Ruang_Edelweis,36,6.85
Ruang_Bromelia,65,36.63
Ruang_Heliconia,31,38.45
Ruang_Cempaka,68,6.69
Ruang_Wijayakusuma,46,14.63
Ruang_SedapMalam,54,41.51
Ruang_TapakDara,38,19.05
Ruang_PacarAir,55,12.07
Ruang_BungaSepatu,68,37.45
Ruang_Asoka,62,49.16
Ruang_NusaIndah,33,9.69
Ruang_Kantil,64,41.5
Ruang_Kecubung,37,24.74
Ruang_Soka,65,44.7
Ruang_Lotus,34,9.49
Ruang_Bluebell,50,10.15
Ruang_Daffodil,45,17.68
Ruang_Foxglove,51,41.85
Ruang_Hibiscus,52,12.26
Ruang_Lilac,39,11.78
Ruang_Narcissus,44,42.05
Ruang_Oleander,55,39.56
Ruang_Primrose,46,47.19
Ruang_Snapdragon,64,6.03
Ruang_Wisteria,37,38.87
Ruang_Yarrow,64,10.77
Ruang_Amaryllis,66,30.17
Ruang_Anemone,38,5.83
Ruang_Buttercup,69,45.01
Ruang_Carnation,68,34.94
Ruang_Delphinium,64,34.38
Ruang_Gladiol,65,38.51
Ruang_Heather,69,31.1
Ruang_Honeysuckle,57,34.12
Ruang_Impatiens,61,37.96
Ruang_Larkspur,49,23.41
Ruang_Mimosa,58,8.13
Ruang_Orchid,62,28.5
Ruang_Periwinkle,61,33.53
Ruang_QueenAnne,67,42.69
Ruang_Rhododendron,44,43.49
Ruang_Sunflower,52,8.75
Ruang_Tuberose,57,8.56
Ruang_Violet,31,36.63
Ruang_Wallflower,56,10.35
Ruang_Xeranthemum,49,40.67
Ruang_YuccaBloom,52,34.39
Ruang_Zephyranthes,61,44.36
Ruang_AcaciaBloom,60,49.47
Ruang_Balsam,63,37.94
Ruang_Coreopsis,32,36.02
Ruang_Echinacea,68,7.76
Ruang_ForgetMeNot,67,34.86
Ruang_Gazania,50,21.17
Ruang_Jacaranda,45,38.79
Ruang_Lantana,44,48.75
Ruang_MorningGlory,37,31.87
Ruang_Nemesia,38,6.74
Ruang_Oxalis,42,20.31
Ruang_Plumeria,62,35.01
Ruang_Statice,67,18.34
Ruang_Verbascum,39,25.55
Ruang_Waterlily,44,35.13
Ruang_ZebraPlant,38,27.24
Ruang_Melati,66,5.02
Ruang_Mawar,48,42.21
Ruang_Anggrek,32,46.65
Ruang_Tulip,58,41.62
Ruang_Matahari,34,43.72
Ruang_Lili,44,46.57
Ruang_Kamboja,68,10.09
Ruang_Kenanga,34,18.32
Ruang_Dahlia,69,48.59
Ruang_Teratai,62,47.0
Ruang_Flamboyan,67,19.71
Ruang_Kana,54,17.03
Ruang_Bougenvil,62,49.61
Ruang_Anyelir,65,42.61
Ruang_Krisan,62,6.71
Ruang_Lavender,60,18.87
Ruang_Sakura,40,41.25
Ruang_Azalea,43,36.56
Ruang_Gardenia,64,40.32
Ruang_Iris,44,20.68
Ruang_Peony,45,30.57
Ruang_Begonia,70,20.07
Ruang_Magnolia,60,43.61
Ruang_Camelia,42,43.46
Ruang_Zinnia,63,44.04
Ruang_Aster,69,26.08
Ruang_Jasmine,55,35.9
Ruang_Hydrangea,49,33.27
Ruang_Freesia,58,27.71
Ruang_Poppy,48,42.28
Ruang_Ranunculus,56,16.27
Ruang_Marigold,57,34.32
Ruang_Verbena,48,34.24
Ruang_Petunia,44,9.22
Ruang_Geranium,54,39.78
Ruang_Cosmos,34,36.72
Ruang_Edelweis,35,15.79
Ruang_Bromelia,51,25.49
Ruang_Heliconia,39,9.17
Ruang_Cempaka,44,48.82
Ruang_Wijayakusuma,52,13.38
Ruang_SedapMalam,39,32.57
Ruang_TapakDara,67,11.51
Ruang_PacarAir,38,45.86
Ruang_BungaSepatu,40,8.52
Ruang_Asoka,63,43.92
Ruang_NusaIndah,51,21.71
Ruang_Kantil,36,22.7
Ruang_Kecubung,59,46.68
Ruang_Soka,54,25.01
Ruang_Lotus,39,21.65
Ruang_Bluebell,59,33.4
Ruang_Daffodil,60,43.57
Ruang_Foxglove,59,14.51
Ruang_Hibiscus,58,39.52
Ruang_Lilac,30,23.49
Ruang_Narcissus,54,21.19
Ruang_Oleander,43,26.0
Ruang_Primrose,39,31.0
Ruang_Snapdragon,33,38.72
Ruang_Wisteria,64,40.2
Ruang_Yarrow,51,8.29
Ruang_Amaryllis,69,14.03
Ruang_Anemone,44,13.62
Ruang_Buttercup,37,33.56
Ruang_Carnation,69,19.7
Ruang_Delphinium,49,32.15
Ruang_Gladiol,54,28.34
Ruang_Heather,63,31.96
Ruang_Honeysuckle,64,39.81
Ruang_Impatiens,30,19.32
Ruang_Larkspur,52,25.47
Ruang_Mimosa,65,17.48
Ruang_Orchid,50,47.98
Ruang_Periwinkle,67,40.04
Ruang_QueenAnne,43,23.79
Ruang_Rhododendron,57,47.65
Ruang_Sunflower,30,10.93
Ruang_Tuberose,40,25.89
Ruang_Violet,36,46.11
Ruang_Wallflower,62,13.43
Ruang_Xeranthemum,33,32.02
Ruang_YuccaBloom,67,49.71
Ruang_Zephyranthes,30,7.35
Ruang_AcaciaBloom,61,27.09
Ruang_Balsam,65,39.84
Ruang_Coreopsis,54,34.56
Ruang_Echinacea,66,24.68
Ruang_ForgetMeNot,36,20.62
Ruang_Gazania,49,6.79
Ruang_Jacaranda,50,38.21
Ruang_Lantana,41,8.71
Ruang_MorningGlory,68,44.78
Ruang_Nemesia,54,25.87
Ruang_Oxalis,52,45.32
Ruang_Plumeria,31,29.65
Ruang_Statice,67,20.95
Ruang_Verbascum,37,19.37
Ruang_Waterlily,53,28.5
Ruang_ZebraPlant,36,13.66
Ruang_Melati,67,10.06
Ruang_Mawar,58,30.65
Ruang_Anggrek,40,11.09
Ruang_Tulip,32,7.54
Ruang_Matahari,39,48.54
Ruang_Lili,50,35.87
Ruang_Kamboja,64,5.51
Ruang_Kenanga,67,25.1
Ruang_Dahlia,61,32.64
Ruang_Teratai,53,20.49
Ruang_Flamboyan,32,47.9
Ruang_Kana,54,47.32
Ruang_Bougenvil,61,7.68
Ruang_Anyelir,58,7.16
Ruang_Krisan,32,34.19
Ruang_Lavender,62,33.32
Ruang_Sakura,55,27.38
Ruang_Azalea,56,5.97
Ruang_Gardenia,55,10.6
Ruang_Iris,54,11.18
Ruang_Peony,31,25.11
Ruang_Begonia,50,19.86
Ruang_Magnolia,31,49.85
Ruang_Camelia,51,18.74
Ruang_Zinnia,34,8.82
Ruang_Aster,62,38.96
Ruang_Jasmine,49,38.88
Ruang_Hydrangea,33,15.4
Ruang_Freesia,62,5.2
Ruang_Poppy,37,9.77
Ruang_Ranunculus,47,43.7
Ruang_Marigold,40,6.88
Ruang_Verbena,56,19.53
Ruang_Petunia,51,34.66
Ruang_Geranium,50,18.17
Ruang_Cosmos,58,6.82
Ruang_Edelweis,35,33.05
Ruang_Bromelia,33,47.44
Ruang_Heliconia,65,39.78
Ruang_Cempaka,53,22.24
Ruang_Wijayakusuma,51,47.45
Ruang_SedapMalam,37,47.76
Ruang_TapakDara,30,40.16
Ruang_PacarAir,31,37.93
Ruang_BungaSepatu,70,46.01
Ruang_Asoka,55,5.91
Ruang_NusaIndah,41,27.35
Ruang_Kantil,48,30.99
Ruang_Kecubung,69,19.29
Ruang_Soka,39,47.19
Ruang_Lotus,42,24.25
Ruang_Bluebell,46,16.45
Ruang_Daffodil,30,48.39
Ruang_Foxglove,58,26.72
Ruang_Hibiscus,50,31.36
Ruang_Lilac,55,12.45
Ruang_Narcissus,49,7.77
Ruang_Oleander,68,11.27
Ruang_Primrose,65,12.22
Ruang_Snapdragon,45,20.06
Ruang_Wisteria,49,11.7
Ruang_Yarrow,41,15.97
Ruang_Amaryllis,34,19.36
Ruang_Anemone,49,40.81
Ruang_Buttercup,39,10.73
Ruang_Carnation,68,14.93
Ruang_Delphinium,49,17.69
Ruang_Gladiol,55,27.85
Ruang_Heather,69,9.95
Ruang_Honeysuckle,60,28.97
Ruang_Impatiens,40,41.29
Ruang_Larkspur,35,20.61
Ruang_Mimosa,68,26.62
Ruang_Orchid,66,19.81
Ruang_Periwinkle,35,9.89
Ruang_QueenAnne,57,22.93
Ruang_Rhododendron,49,33.8
Ruang_Sunflower,55,44.72
Ruang_Tuberose,51,12.75
Ruang_Violet,69,20.91
Ruang_Wallflower,33,32.32
Ruang_Xeranthemum,34,11.99
Ruang_YuccaBloom,50,43.14
Ruang_Zephyranthes,68,38.59
Ruang_AcaciaBloom,43,19.42
Ruang_Balsam,49,42.03
Ruang_Coreopsis,39,36.29
Ruang_Echinacea,69,20.63
Ruang_ForgetMeNot,65,29.37
Ruang_Gazania,67,7.13
Ruang_Jacaranda,42,47.4
Ruang_Lantana,45,33.19
Ruang_MorningGlory,32,32.3
Ruang_Nemesia,50,45.11
Ruang_Oxalis,60,37.47
Ruang_Plumeria,48,34.46
Ruang_Statice,46,44.01
Ruang_Verbascum,57,26.28
Ruang_Waterlily,65,45.52
Ruang_ZebraPlant,60,8.57
Ruang_Melati,62,45.24
Ruang_Mawar,41,25.55
Ruang_Anggrek,54,12.4
Ruang_Tulip,46,30.23
Ruang_Matahari,60,43.57
Ruang_Lili,45,24.62
Ruang_Kamboja,38,28.34
Ruang_Kenanga,37,6.95
Ruang_Dahlia,64,46.66
Ruang_Teratai,39,25.3
